frame_id,student_id,behavior_label,confidence,cx,cy,timestamp
14,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:41
14,13,Useing-Phone,0.91,489,107,2026-04-14 17:35:41
14,14,Useing-Phone,0.9,683,118,2026-04-14 17:35:41
14,16,Sleeping,0.91,563,247,2026-04-14 17:35:41
14,17,Useing-Phone,0.9,136,279,2026-04-14 17:35:41
14,18,Writing,0.68,498,163,2026-04-14 17:35:41
14,19,Reading,0.91,801,91,2026-04-14 17:35:41
14,20,Reading,0.9,745,73,2026-04-14 17:35:41
14,21,Useing-Phone,0.91,629,123,2026-04-14 17:35:41
14,23,Reading,0.86,444,115,2026-04-14 17:35:41
14,26,Useing-Phone,0.89,837,83,2026-04-14 17:35:41
14,27,Head-down,0.93,421,245,2026-04-14 17:35:41
14,28,Reading,0.91,864,106,2026-04-14 17:35:41
14,29,Sleeping,0.85,779,70,2026-04-14 17:35:41
14,31,Head-down,0.84,512,80,2026-04-14 17:35:41
14,32,Reading,0.85,399,123,2026-04-14 17:35:41
14,33,Reading,0.94,725,258,2026-04-14 17:35:41
14,34,Writing,0.89,208,263,2026-04-14 17:35:41
14,35,Reading,0.88,563,90,2026-04-14 17:35:41
14,36,Reading,0.87,964,117,2026-04-14 17:35:41
14,38,Reading,0.86,399,105,2026-04-14 17:35:41
14,22,Useing-Phone,0.87,494,199,2026-04-14 17:35:41
14,43,Reading,0.89,1021,146,2026-04-14 17:35:41
14,44,Useing-Phone,0.84,443,93,2026-04-14 17:35:41
14,4,Writing,0.94,659,283,2026-04-14 17:35:41
14,37,Reading,0.83,84,305,2026-04-14 17:35:41
15,1,Writing,0.9,991,194,2026-04-14 17:35:41
15,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:41
15,5,Useing-Phone,0.93,239,464,2026-04-14 17:35:41
15,6,Writing,0.93,176,322,2026-04-14 17:35:41
15,7,Useing-Phone,0.95,503,314,2026-04-14 17:35:41
15,8,Useing-Phone,0.9,620,218,2026-04-14 17:35:41
15,9,Useing-Phone,0.91,437,184,2026-04-14 17:35:41
15,10,Reading,0.91,94,344,2026-04-14 17:35:41
15,11,Useing-Phone,0.92,360,220,2026-04-14 17:35:41
15,12,Useing-Phone,0.9,587,139,2026-04-14 17:35:41
15,13,Useing-Phone,0.91,489,108,2026-04-14 17:35:41
15,14,Useing-Phone,0.9,683,118,2026-04-14 17:35:41
15,16,Sleeping,0.91,564,247,2026-04-14 17:35:41
15,17,Useing-Phone,0.88,134,281,2026-04-14 17:35:41
15,18,Writing,0.7,499,163,2026-04-14 17:35:41
15,19,Reading,0.91,801,91,2026-04-14 17:35:41
15,20,Reading,0.89,745,73,2026-04-14 17:35:41
15,21,Useing-Phone,0.91,629,124,2026-04-14 17:35:41
15,23,Reading,0.88,445,115,2026-04-14 17:35:41
15,26,Useing-Phone,0.88,838,83,2026-04-14 17:35:41
15,27,Head-down,0.93,421,245,2026-04-14 17:35:41
15,28,Reading,0.9,864,106,2026-04-14 17:35:41
15,29,Sleeping,0.86,779,70,2026-04-14 17:35:41
15,31,Head-down,0.84,512,80,2026-04-14 17:35:41
15,32,Reading,0.85,399,123,2026-04-14 17:35:41
15,33,Reading,0.94,726,258,2026-04-14 17:35:41
15,34,Writing,0.91,210,262,2026-04-14 17:35:41
15,35,Reading,0.89,563,90,2026-04-14 17:35:41
15,36,Reading,0.86,964,117,2026-04-14 17:35:41
15,38,Reading,0.87,399,104,2026-04-14 17:35:41
15,22,Useing-Phone,0.87,494,198,2026-04-14 17:35:41
15,43,Reading,0.9,1022,147,2026-04-14 17:35:41
15,44,Useing-Phone,0.84,443,93,2026-04-14 17:35:41
15,4,Writing,0.94,659,283,2026-04-14 17:35:41
15,37,Reading,0.86,88,305,2026-04-14 17:35:41
15,45,Reading,0.88,902,151,2026-04-14 17:35:41
15,46,Writing,0.88,940,125,2026-04-14 17:35:41
16,1,Writing,0.9,992,194,2026-04-14 17:35:42
16,3,Useing-Phone,0.94,334,421,2026-04-14 17:35:42
16,5,Useing-Phone,0.93,239,464,2026-04-14 17:35:42
16,6,Writing,0.93,175,322,2026-04-14 17:35:42
16,7,Useing-Phone,0.95,503,314,2026-04-14 17:35:42
16,8,Useing-Phone,0.9,620,218,2026-04-14 17:35:42
16,9,Useing-Phone,0.91,437,184,2026-04-14 17:35:42
16,10,Reading,0.91,94,344,2026-04-14 17:35:42
16,11,Useing-Phone,0.92,360,220,2026-04-14 17:35:42
16,12,Useing-Phone,0.9,586,139,2026-04-14 17:35:42
16,13,Useing-Phone,0.91,489,108,2026-04-14 17:35:42
16,14,Useing-Phone,0.9,684,118,2026-04-14 17:35:42
16,16,Sleeping,0.91,564,247,2026-04-14 17:35:42
16,17,Useing-Phone,0.88,133,281,2026-04-14 17:35:42
16,18,Writing,0.7,499,164,2026-04-14 17:35:42
16,19,Reading,0.91,802,92,2026-04-14 17:35:42
16,20,Reading,0.89,745,73,2026-04-14 17:35:42
16,21,Useing-Phone,0.91,630,124,2026-04-14 17:35:42
16,23,Reading,0.88,445,115,2026-04-14 17:35:42
16,26,Useing-Phone,0.88,838,83,2026-04-14 17:35:42
16,27,Head-down,0.93,421,245,2026-04-14 17:35:42
16,28,Reading,0.9,864,106,2026-04-14 17:35:42
16,29,Sleeping,0.86,780,70,2026-04-14 17:35:42
16,31,Head-down,0.84,513,80,2026-04-14 17:35:42
16,32,Reading,0.85,399,123,2026-04-14 17:35:42
16,33,Reading,0.94,726,258,2026-04-14 17:35:42
16,34,Writing,0.91,211,262,2026-04-14 17:35:42
16,35,Reading,0.89,563,90,2026-04-14 17:35:42
16,36,Reading,0.86,964,118,2026-04-14 17:35:42
16,38,Reading,0.87,399,104,2026-04-14 17:35:42
16,22,Useing-Phone,0.87,494,198,2026-04-14 17:35:42
16,43,Reading,0.9,1022,147,2026-04-14 17:35:42
16,44,Useing-Phone,0.84,443,93,2026-04-14 17:35:42
16,4,Writing,0.94,659,283,2026-04-14 17:35:42
16,37,Reading,0.86,89,305,2026-04-14 17:35:42
16,45,Reading,0.88,902,151,2026-04-14 17:35:42
16,46,Writing,0.88,940,125,2026-04-14 17:35:42
17,1,Writing,0.94,987,195,2026-04-14 17:35:42
17,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:42
17,5,Useing-Phone,0.93,239,464,2026-04-14 17:35:42
17,6,Writing,0.93,175,319,2026-04-14 17:35:42
17,7,Useing-Phone,0.96,503,314,2026-04-14 17:35:42
17,8,Useing-Phone,0.91,621,218,2026-04-14 17:35:42
17,9,Useing-Phone,0.91,436,184,2026-04-14 17:35:42
17,10,Reading,0.91,94,345,2026-04-14 17:35:42
17,11,Useing-Phone,0.92,360,220,2026-04-14 17:35:42
17,12,Useing-Phone,0.92,586,139,2026-04-14 17:35:42
17,13,Useing-Phone,0.91,490,106,2026-04-14 17:35:42
17,14,Useing-Phone,0.91,683,117,2026-04-14 17:35:42
17,16,Sleeping,0.92,564,246,2026-04-14 17:35:42
17,17,Useing-Phone,0.86,128,279,2026-04-14 17:35:42
17,18,Writing,0.9,498,163,2026-04-14 17:35:42
17,19,Reading,0.89,800,91,2026-04-14 17:35:42
17,21,Useing-Phone,0.91,628,123,2026-04-14 17:35:42
17,23,Reading,0.9,444,114,2026-04-14 17:35:42
17,26,Useing-Phone,0.89,837,82,2026-04-14 17:35:42
17,27,Head-down,0.93,422,245,2026-04-14 17:35:42
17,28,Reading,0.91,864,106,2026-04-14 17:35:42
17,29,Sleeping,0.86,779,69,2026-04-14 17:35:42
17,31,Head-down,0.89,513,80,2026-04-14 17:35:42
17,32,Reading,0.9,399,124,2026-04-14 17:35:42
17,33,Reading,0.94,727,258,2026-04-14 17:35:42
17,34,Writing,0.91,211,262,2026-04-14 17:35:42
17,35,Reading,0.92,561,90,2026-04-14 17:35:42
17,36,Reading,0.89,962,116,2026-04-14 17:35:42
17,38,Reading,0.87,399,104,2026-04-14 17:35:42
17,22,Useing-Phone,0.89,496,198,2026-04-14 17:35:42
17,43,Reading,0.89,1021,147,2026-04-14 17:35:42
17,44,Useing-Phone,0.84,443,94,2026-04-14 17:35:42
17,4,Writing,0.95,659,284,2026-04-14 17:35:42
17,37,Reading,0.9,89,303,2026-04-14 17:35:42
17,45,Reading,0.85,905,151,2026-04-14 17:35:42
17,46,Writing,0.89,939,123,2026-04-14 17:35:42
17,15,Head-down,0.66,654,159,2026-04-14 17:35:42
17,39,Reading,0.94,206,373,2026-04-14 17:35:42
18,1,Writing,0.94,986,195,2026-04-14 17:35:42
18,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:42
18,5,Useing-Phone,0.93,239,464,2026-04-14 17:35:42
18,6,Writing,0.93,176,317,2026-04-14 17:35:42
18,7,Useing-Phone,0.96,503,314,2026-04-14 17:35:42
18,8,Useing-Phone,0.91,621,218,2026-04-14 17:35:42
18,9,Useing-Phone,0.91,435,184,2026-04-14 17:35:42
18,10,Reading,0.92,94,346,2026-04-14 17:35:42
18,11,Useing-Phone,0.93,360,220,2026-04-14 17:35:42
18,12,Useing-Phone,0.92,586,139,2026-04-14 17:35:42
18,13,Useing-Phone,0.9,490,106,2026-04-14 17:35:42
18,14,Useing-Phone,0.91,682,117,2026-04-14 17:35:42
18,16,Sleeping,0.92,564,246,2026-04-14 17:35:42
18,17,Useing-Phone,0.85,127,280,2026-04-14 17:35:42
18,18,Writing,0.9,498,162,2026-04-14 17:35:42
18,19,Reading,0.89,799,91,2026-04-14 17:35:42
18,21,Useing-Phone,0.91,627,123,2026-04-14 17:35:42
18,23,Reading,0.9,444,114,2026-04-14 17:35:42
18,26,Useing-Phone,0.88,836,82,2026-04-14 17:35:42
18,27,Head-down,0.93,422,245,2026-04-14 17:35:42
18,28,Reading,0.91,864,106,2026-04-14 17:35:42
18,29,Sleeping,0.84,778,69,2026-04-14 17:35:42
18,31,Head-down,0.89,512,79,2026-04-14 17:35:42
18,32,Reading,0.9,399,124,2026-04-14 17:35:42
18,33,Reading,0.95,727,258,2026-04-14 17:35:42
18,34,Writing,0.91,211,262,2026-04-14 17:35:42
18,35,Reading,0.91,560,89,2026-04-14 17:35:42
18,36,Reading,0.89,962,115,2026-04-14 17:35:42
18,38,Reading,0.86,399,104,2026-04-14 17:35:42
18,22,Useing-Phone,0.89,497,198,2026-04-14 17:35:42
18,43,Reading,0.89,1021,147,2026-04-14 17:35:42
18,44,Useing-Phone,0.85,444,93,2026-04-14 17:35:42
18,4,Writing,0.95,659,284,2026-04-14 17:35:42
18,37,Reading,0.88,88,301,2026-04-14 17:35:42
18,45,Reading,0.93,908,151,2026-04-14 17:35:42
18,46,Writing,0.91,939,122,2026-04-14 17:35:42
18,47,Head-down,0.38,655,159,2026-04-14 17:35:42
18,15,Head-down,0.67,654,159,2026-04-14 17:35:42
18,39,Reading,0.95,206,372,2026-04-14 17:35:42
18,25,Writing,0.68,688,195,2026-04-14 17:35:42
19,1,Writing,0.94,985,195,2026-04-14 17:35:42
19,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:42
19,5,Useing-Phone,0.93,239,463,2026-04-14 17:35:42
19,6,Writing,0.93,178,321,2026-04-14 17:35:42
19,7,Useing-Phone,0.96,503,314,2026-04-14 17:35:42
19,8,Useing-Phone,0.91,621,218,2026-04-14 17:35:42
19,9,Useing-Phone,0.92,436,184,2026-04-14 17:35:42
19,10,Reading,0.92,91,342,2026-04-14 17:35:42
19,11,Useing-Phone,0.92,360,220,2026-04-14 17:35:42
19,12,Useing-Phone,0.91,586,139,2026-04-14 17:35:42
19,13,Useing-Phone,0.91,490,106,2026-04-14 17:35:42
19,14,Useing-Phone,0.93,680,117,2026-04-14 17:35:42
19,16,Sleeping,0.92,564,247,2026-04-14 17:35:42
19,17,Useing-Phone,0.88,125,285,2026-04-14 17:35:42
19,18,Writing,0.91,498,161,2026-04-14 17:35:42
19,19,Reading,0.87,800,90,2026-04-14 17:35:42
19,21,Useing-Phone,0.91,627,123,2026-04-14 17:35:42
19,23,Reading,0.9,443,115,2026-04-14 17:35:42
19,26,Useing-Phone,0.89,836,82,2026-04-14 17:35:42
19,27,Head-down,0.87,423,244,2026-04-14 17:35:42
19,28,Reading,0.91,865,105,2026-04-14 17:35:42
19,29,Sleeping,0.89,778,69,2026-04-14 17:35:42
19,31,Head-down,0.85,512,79,2026-04-14 17:35:42
19,32,Reading,0.91,399,125,2026-04-14 17:35:42
19,33,Reading,0.94,727,258,2026-04-14 17:35:42
19,34,Writing,0.91,214,264,2026-04-14 17:35:42
19,35,Reading,0.91,560,89,2026-04-14 17:35:42
19,36,Reading,0.88,961,115,2026-04-14 17:35:42
19,38,Reading,0.82,400,105,2026-04-14 17:35:42
19,22,Useing-Phone,0.9,499,199,2026-04-14 17:35:42
19,43,Reading,0.88,1022,147,2026-04-14 17:35:42
19,44,Useing-Phone,0.87,444,93,2026-04-14 17:35:42
19,4,Writing,0.94,659,284,2026-04-14 17:35:42
19,45,Reading,0.93,910,154,2026-04-14 17:35:42
19,46,Writing,0.86,938,122,2026-04-14 17:35:42
19,39,Reading,0.93,208,372,2026-04-14 17:35:42
19,25,Writing,0.91,687,196,2026-04-14 17:35:42
19,24,Reading,0.94,780,167,2026-04-14 17:35:42
19,20,Reading,0.89,746,73,2026-04-14 17:35:42
20,1,Writing,0.94,984,195,2026-04-14 17:35:42
20,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:42
20,5,Useing-Phone,0.94,240,463,2026-04-14 17:35:42
20,6,Writing,0.94,178,323,2026-04-14 17:35:42
20,7,Useing-Phone,0.96,502,314,2026-04-14 17:35:42
20,8,Useing-Phone,0.91,621,217,2026-04-14 17:35:42
20,9,Useing-Phone,0.93,436,184,2026-04-14 17:35:42
20,10,Reading,0.93,91,339,2026-04-14 17:35:42
20,11,Useing-Phone,0.92,360,220,2026-04-14 17:35:42
20,12,Useing-Phone,0.91,586,139,2026-04-14 17:35:42
20,13,Useing-Phone,0.91,490,105,2026-04-14 17:35:42
20,14,Useing-Phone,0.93,680,118,2026-04-14 17:35:42
20,16,Sleeping,0.92,563,247,2026-04-14 17:35:42
20,17,Useing-Phone,0.89,125,287,2026-04-14 17:35:42
20,18,Writing,0.92,498,161,2026-04-14 17:35:42
20,19,Reading,0.87,800,90,2026-04-14 17:35:42
20,21,Useing-Phone,0.91,627,122,2026-04-14 17:35:42
20,23,Reading,0.9,443,115,2026-04-14 17:35:42
20,26,Useing-Phone,0.9,836,82,2026-04-14 17:35:42
20,27,Head-down,0.77,423,244,2026-04-14 17:35:42
20,28,Reading,0.9,866,105,2026-04-14 17:35:42
20,29,Sleeping,0.88,779,70,2026-04-14 17:35:42
20,31,Head-down,0.85,512,79,2026-04-14 17:35:42
20,32,Reading,0.91,399,125,2026-04-14 17:35:42
20,33,Reading,0.95,728,258,2026-04-14 17:35:42
20,34,Writing,0.91,215,264,2026-04-14 17:35:42
20,35,Reading,0.91,560,88,2026-04-14 17:35:42
20,36,Reading,0.88,960,115,2026-04-14 17:35:42
20,38,Reading,0.83,400,105,2026-04-14 17:35:42
20,22,Useing-Phone,0.89,500,199,2026-04-14 17:35:42
20,43,Reading,0.87,1022,147,2026-04-14 17:35:42
20,44,Useing-Phone,0.87,445,93,2026-04-14 17:35:42
20,4,Writing,0.94,659,284,2026-04-14 17:35:42
20,45,Reading,0.93,910,155,2026-04-14 17:35:42
20,46,Writing,0.87,937,123,2026-04-14 17:35:42
20,39,Reading,0.92,208,372,2026-04-14 17:35:42
20,25,Writing,0.9,686,196,2026-04-14 17:35:42
20,24,Reading,0.9,784,168,2026-04-14 17:35:42
20,20,Reading,0.9,746,73,2026-04-14 17:35:42
20,30,Reading,0.32,892,96,2026-04-14 17:35:42
20,15,Head-down,0.93,654,159,2026-04-14 17:35:42
21,1,Writing,0.93,984,195,2026-04-14 17:35:42
21,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:42
21,5,Useing-Phone,0.94,240,463,2026-04-14 17:35:42
21,6,Writing,0.93,178,323,2026-04-14 17:35:42
21,7,Useing-Phone,0.96,502,314,2026-04-14 17:35:42
21,8,Useing-Phone,0.9,620,218,2026-04-14 17:35:42
21,9,Useing-Phone,0.92,435,185,2026-04-14 17:35:42
21,11,Useing-Phone,0.93,360,219,2026-04-14 17:35:42
21,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:42
21,13,Useing-Phone,0.9,490,106,2026-04-14 17:35:42
21,14,Useing-Phone,0.92,681,118,2026-04-14 17:35:42
21,16,Sleeping,0.92,564,245,2026-04-14 17:35:42
21,17,Useing-Phone,0.89,126,287,2026-04-14 17:35:42
21,18,Writing,0.9,497,162,2026-04-14 17:35:42
21,19,Reading,0.89,801,91,2026-04-14 17:35:42
21,21,Useing-Phone,0.9,627,123,2026-04-14 17:35:42
21,23,Reading,0.9,443,115,2026-04-14 17:35:42
21,26,Useing-Phone,0.89,836,82,2026-04-14 17:35:42
21,27,Head-down,0.86,423,244,2026-04-14 17:35:42
21,28,Reading,0.91,865,105,2026-04-14 17:35:42
21,29,Sleeping,0.86,777,70,2026-04-14 17:35:42
21,31,Head-down,0.86,512,78,2026-04-14 17:35:42
21,32,Reading,0.92,399,125,2026-04-14 17:35:42
21,33,Reading,0.94,728,258,2026-04-14 17:35:42
21,34,Writing,0.91,215,265,2026-04-14 17:35:42
21,35,Reading,0.91,561,88,2026-04-14 17:35:42
21,36,Reading,0.87,961,115,2026-04-14 17:35:42
21,38,Reading,0.85,400,105,2026-04-14 17:35:42
21,22,Useing-Phone,0.89,499,199,2026-04-14 17:35:42
21,43,Reading,0.77,1020,145,2026-04-14 17:35:42
21,44,Useing-Phone,0.87,445,93,2026-04-14 17:35:42
21,4,Writing,0.94,660,284,2026-04-14 17:35:42
21,45,Reading,0.94,909,156,2026-04-14 17:35:42
21,46,Writing,0.87,938,123,2026-04-14 17:35:42
21,39,Reading,0.92,208,372,2026-04-14 17:35:42
21,25,Writing,0.9,683,197,2026-04-14 17:35:42
21,24,Reading,0.91,786,169,2026-04-14 17:35:42
21,20,Reading,0.53,743,74,2026-04-14 17:35:42
21,30,Reading,0.57,892,96,2026-04-14 17:35:42
21,15,Head-down,0.93,654,160,2026-04-14 17:35:42
22,1,Writing,0.93,984,194,2026-04-14 17:35:42
22,3,Useing-Phone,0.94,334,422,2026-04-14 17:35:42
22,5,Useing-Phone,0.94,239,463,2026-04-14 17:35:42
22,6,Writing,0.93,178,323,2026-04-14 17:35:42
22,7,Useing-Phone,0.96,502,314,2026-04-14 17:35:42
22,8,Useing-Phone,0.9,620,218,2026-04-14 17:35:42
22,9,Useing-Phone,0.92,435,185,2026-04-14 17:35:42
22,11,Useing-Phone,0.93,360,219,2026-04-14 17:35:42
22,12,Useing-Phone,0.91,587,139,2026-04-14 17:35:42
22,13,Useing-Phone,0.91,490,106,2026-04-14 17:35:42
22,14,Useing-Phone,0.92,681,118,2026-04-14 17:35:42
22,16,Sleeping,0.92,564,244,2026-04-14 17:35:42
22,17,Useing-Phone,0.89,127,287,2026-04-14 17:35:42
22,18,Writing,0.9,497,162,2026-04-14 17:35:42
22,19,Reading,0.89,801,91,2026-04-14 17:35:42
22,21,Useing-Phone,0.9,627,123,2026-04-14 17:35:42
22,23,Reading,0.9,442,115,2026-04-14 17:35:42
22,26,Useing-Phone,0.89,836,81,2026-04-14 17:35:42
22,27,Head-down,0.86,422,244,2026-04-14 17:35:42
22,28,Reading,0.91,865,105,2026-04-14 17:35:42
22,29,Sleeping,0.85,776,70,2026-04-14 17:35:42
22,31,Head-down,0.87,512,79,2026-04-14 17:35:42
22,32,Reading,0.92,398,125,2026-04-14 17:35:42
22,33,Reading,0.94,728,258,2026-04-14 17:35:42
22,34,Writing,0.91,214,265,2026-04-14 17:35:42
22,35,Reading,0.91,561,89,2026-04-14 17:35:42
22,36,Reading,0.87,961,115,2026-04-14 17:35:42
22,38,Reading,0.85,400,105,2026-04-14 17:35:42
22,22,Useing-Phone,0.89,498,199,2026-04-14 17:35:42
22,43,Reading,0.77,1020,145,2026-04-14 17:35:42
22,44,Useing-Phone,0.87,445,93,2026-04-14 17:35:42
22,4,Writing,0.94,661,285,2026-04-14 17:35:42
22,45,Writing,0.94,909,156,2026-04-14 17:35:42
22,46,Writing,0.87,938,123,2026-04-14 17:35:42
22,39,Reading,0.92,207,372,2026-04-14 17:35:42
22,25,Writing,0.9,683,197,2026-04-14 17:35:42
22,24,Reading,0.91,787,169,2026-04-14 17:35:42
22,20,Reading,0.47,741,73,2026-04-14 17:35:42
22,30,Reading,0.57,892,96,2026-04-14 17:35:42
22,15,Head-down,0.93,654,160,2026-04-14 17:35:42
22,48,Reading,0.86,731,180,2026-04-14 17:35:42
23,1,Writing,0.93,984,189,2026-04-14 17:35:42
23,3,Useing-Phone,0.94,334,423,2026-04-14 17:35:42
23,5,Useing-Phone,0.93,239,464,2026-04-14 17:35:42
23,6,Writing,0.93,178,323,2026-04-14 17:35:42
23,7,Useing-Phone,0.9,502,315,2026-04-14 17:35:42
23,8,Useing-Phone,0.92,626,218,2026-04-14 17:35:42
23,9,Useing-Phone,0.92,435,184,2026-04-14 17:35:42
23,11,Useing-Phone,0.93,360,219,2026-04-14 17:35:42
23,12,Useing-Phone,0.92,588,140,2026-04-14 17:35:42
23,13,Useing-Phone,0.9,489,106,2026-04-14 17:35:42
23,14,Useing-Phone,0.92,682,118,2026-04-14 17:35:42
23,16,Sleeping,0.95,563,245,2026-04-14 17:35:42
23,17,Useing-Phone,0.89,129,288,2026-04-14 17:35:42
23,18,Writing,0.91,498,164,2026-04-14 17:35:42
23,19,Reading,0.83,802,90,2026-04-14 17:35:42
23,21,Useing-Phone,0.9,627,122,2026-04-14 17:35:42
23,23,Reading,0.92,441,115,2026-04-14 17:35:42
23,26,Useing-Phone,0.85,836,80,2026-04-14 17:35:42
23,28,Reading,0.92,862,105,2026-04-14 17:35:42
23,29,Sleeping,0.86,777,70,2026-04-14 17:35:42
23,31,Head-down,0.85,511,79,2026-04-14 17:35:42
23,32,Reading,0.91,398,125,2026-04-14 17:35:42
23,34,Writing,0.92,213,265,2026-04-14 17:35:42
23,35,Reading,0.92,561,89,2026-04-14 17:35:42
23,36,Reading,0.88,960,115,2026-04-14 17:35:42
23,38,Reading,0.5,400,105,2026-04-14 17:35:42
23,44,Useing-Phone,0.89,447,93,2026-04-14 17:35:42
23,45,Writing,0.95,908,155,2026-04-14 17:35:42
23,46,Writing,0.87,936,123,2026-04-14 17:35:42
23,39,Reading,0.92,202,372,2026-04-14 17:35:42
23,25,Writing,0.92,686,195,2026-04-14 17:35:42
23,24,Reading,0.93,787,168,2026-04-14 17:35:42
23,20,Reading,0.54,743,73,2026-04-14 17:35:42
23,30,Reading,0.83,892,93,2026-04-14 17:35:42
23,15,Head-down,0.9,653,160,2026-04-14 17:35:42
23,48,Reading,0.87,726,184,2026-04-14 17:35:42
23,2,Reading,0.95,100,472,2026-04-14 17:35:42
24,1,Writing,0.92,984,187,2026-04-14 17:35:42
24,3,Useing-Phone,0.94,334,423,2026-04-14 17:35:42
24,5,Useing-Phone,0.93,239,464,2026-04-14 17:35:42
24,6,Writing,0.92,179,322,2026-04-14 17:35:42
24,7,Useing-Phone,0.94,503,315,2026-04-14 17:35:42
24,8,Useing-Phone,0.93,628,218,2026-04-14 17:35:42
24,9,Useing-Phone,0.93,435,184,2026-04-14 17:35:42
24,11,Useing-Phone,0.94,360,219,2026-04-14 17:35:42
24,12,Useing-Phone,0.92,588,140,2026-04-14 17:35:42
24,13,Useing-Phone,0.89,489,106,2026-04-14 17:35:42
24,14,Useing-Phone,0.92,682,119,2026-04-14 17:35:42
24,16,Sleeping,0.94,562,245,2026-04-14 17:35:42
24,17,Useing-Phone,0.87,131,289,2026-04-14 17:35:42
24,18,Writing,0.91,498,164,2026-04-14 17:35:42
24,19,Reading,0.88,802,90,2026-04-14 17:35:42
24,21,Useing-Phone,0.9,627,122,2026-04-14 17:35:42
24,23,Reading,0.91,441,115,2026-04-14 17:35:42
24,26,Useing-Phone,0.89,837,80,2026-04-14 17:35:42
24,28,Reading,0.91,862,105,2026-04-14 17:35:42
24,29,Sleeping,0.87,777,68,2026-04-14 17:35:42
24,31,Head-down,0.87,511,79,2026-04-14 17:35:42
24,32,Reading,0.91,398,125,2026-04-14 17:35:42
24,34,Writing,0.91,213,265,2026-04-14 17:35:42
24,35,Reading,0.91,560,90,2026-04-14 17:35:42
24,36,Writing,0.89,960,115,2026-04-14 17:35:42
24,38,Reading,0.79,400,105,2026-04-14 17:35:42
24,44,Useing-Phone,0.9,448,94,2026-04-14 17:35:42
24,45,Writing,0.95,907,154,2026-04-14 17:35:42
24,46,Writing,0.85,936,123,2026-04-14 17:35:42
24,39,Reading,0.92,201,372,2026-04-14 17:35:42
24,25,Writing,0.91,687,194,2026-04-14 17:35:42
24,24,Reading,0.92,786,167,2026-04-14 17:35:42
24,20,Reading,0.25,742,73,2026-04-14 17:35:42
24,30,Reading,0.85,892,93,2026-04-14 17:35:42
24,15,Reading,0.91,652,160,2026-04-14 17:35:42
24,48,Reading,0.89,725,183,2026-04-14 17:35:42
24,2,Reading,0.96,100,474,2026-04-14 17:35:42
25,1,Writing,0.94,987,186,2026-04-14 17:35:42
25,3,Useing-Phone,0.94,335,423,2026-04-14 17:35:42
25,5,Useing-Phone,0.94,239,464,2026-04-14 17:35:42
25,6,Writing,0.93,179,322,2026-04-14 17:35:42
25,7,Useing-Phone,0.95,503,315,2026-04-14 17:35:42
25,8,Useing-Phone,0.91,623,218,2026-04-14 17:35:42
25,9,Useing-Phone,0.92,435,185,2026-04-14 17:35:42
25,11,Useing-Phone,0.92,360,219,2026-04-14 17:35:42
25,12,Useing-Phone,0.91,588,140,2026-04-14 17:35:42
25,13,Useing-Phone,0.9,489,107,2026-04-14 17:35:42
25,14,Useing-Phone,0.92,682,120,2026-04-14 17:35:42
25,16,Sleeping,0.92,562,244,2026-04-14 17:35:42
25,17,Useing-Phone,0.9,133,280,2026-04-14 17:35:42
25,18,Writing,0.89,497,164,2026-04-14 17:35:42
25,19,Reading,0.89,802,90,2026-04-14 17:35:42
25,21,Useing-Phone,0.91,628,122,2026-04-14 17:35:42
25,23,Reading,0.89,442,115,2026-04-14 17:35:42
25,26,Useing-Phone,0.89,836,81,2026-04-14 17:35:42
25,28,Reading,0.9,862,105,2026-04-14 17:35:42
25,29,Sleeping,0.88,777,68,2026-04-14 17:35:42
25,31,Head-down,0.89,511,80,2026-04-14 17:35:42
25,32,Reading,0.92,399,125,2026-04-14 17:35:42
25,34,Writing,0.91,212,265,2026-04-14 17:35:42
25,35,Reading,0.92,560,90,2026-04-14 17:35:42
25,36,Writing,0.88,960,114,2026-04-14 17:35:42
25,38,Reading,0.85,400,105,2026-04-14 17:35:42
25,44,Useing-Phone,0.89,447,94,2026-04-14 17:35:42
25,45,Writing,0.94,908,156,2026-04-14 17:35:42
25,46,Writing,0.88,939,121,2026-04-14 17:35:42
25,39,Reading,0.92,205,373,2026-04-14 17:35:42
25,24,Reading,0.91,786,168,2026-04-14 17:35:42
25,30,Reading,0.82,895,93,2026-04-14 17:35:42
25,15,Reading,0.91,653,161,2026-04-14 17:35:42
25,2,Reading,0.91,88,459,2026-04-14 17:35:42
25,27,Head-down,0.91,423,244,2026-04-14 17:35:42
25,33,Reading,0.93,723,253,2026-04-14 17:35:42
25,43,Reading,0.92,1019,145,2026-04-14 17:35:42
25,4,Writing,0.95,661,282,2026-04-14 17:35:42
26,1,Writing,0.94,987,186,2026-04-14 17:35:42
26,3,Useing-Phone,0.94,335,423,2026-04-14 17:35:42
26,5,Useing-Phone,0.94,239,464,2026-04-14 17:35:42
26,6,Writing,0.93,179,323,2026-04-14 17:35:42
26,7,Useing-Phone,0.94,503,315,2026-04-14 17:35:42
